lessonId,lessonPath,category,companionId,companionPath,companionRole,currentLinkExists,confidence,recommendedDecision,recommendedPlacement,recommendedAnchor,editorialDecision,editorialNotes
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-why-derivative-rules-work","/subjects/math/calculus/derivatives/why-derivative-rules-work/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-why-derivative-rules-work","/subjects/math/calculus/derivatives/why-derivative-rules-work/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-why-derivative-rules-work","/subjects/math/calculus/derivatives/why-derivative-rules-work/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-why-derivative-rules-work","/subjects/math/calculus/derivatives/why-derivative-rules-work/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-why-derivatives-matter","/subjects/math/calculus/derivatives/why-derivatives-matter/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-why-derivatives-matter","/subjects/math/calculus/derivatives/why-derivatives-matter/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-why-derivatives-matter","/subjects/math/calculus/derivatives/why-derivatives-matter/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-why-derivatives-matter","/subjects/math/calculus/derivatives/why-derivatives-matter/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-why-special-derivatives-are-not-random","/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-why-special-derivatives-are-not-random","/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-why-special-derivatives-are-not-random","/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2a-derivative-foundations-techniques-why-special-derivatives-are-not-random","/subjects/math/calculus/derivatives/why-special-derivatives-are-not-random/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-integrals-accumulation-functions","/subjects/math/calculus/integrals/accumulation-functions/","quick-explanation","article.resource-math-calculus-integration-applications-average-value-of-a-function","/subjects/math/calculus/integration-applications/average-value-of-a-function/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.subjects-math-calculus-integrals-accumulation-functions","/subjects/math/calculus/integrals/accumulation-functions/","reference","glossary-term.glossary-resource-definite-integral","/glossary/math/definite-integral/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-integrals-accumulation-functions","/subjects/math/calculus/integrals/accumulation-functions/","tool-or-visual","visual-guide.calculus-resource-riemann-sum-progression","/subjects/math/calculus/visuals/riemann-sum-progression/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-integrals-antiderivatives","/subjects/math/calculus/integrals/antiderivatives/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.subjects-math-calculus-integrals-antiderivatives","/subjects/math/calculus/integrals/antiderivatives/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-integrals-antiderivatives","/subjects/math/calculus/integrals/antiderivatives/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-integrals-antiderivatives","/subjects/math/calculus/integrals/antiderivatives/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-integrals-average-value-of-a-function","/subjects/math/calculus/integrals/average-value-of-a-function/","quick-explanation","article.resource-math-calculus-integration-applications-average-value-of-a-function","/subjects/math/calculus/integration-applications/average-value-of-a-function/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.subjects-math-calculus-integrals-average-value-of-a-function","/subjects/math/calculus/integrals/average-value-of-a-function/","reference","glossary-term.glossary-resource-definite-integral","/glossary/math/definite-integral/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-integrals-average-value-of-a-function","/subjects/math/calculus/integrals/average-value-of-a-function/","tool-or-visual","visual-guide.calculus-resource-riemann-sum-progression","/subjects/math/calculus/visuals/riemann-sum-progression/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-integrals-basic-antiderivative-rules","/subjects/math/calculus/integrals/basic-antiderivative-rules/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.subjects-math-calculus-integrals-basic-antiderivative-rules","/subjects/math/calculus/integrals/basic-antiderivative-rules/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-integrals-basic-antiderivative-rules","/subjects/math/calculus/integrals/basic-antiderivative-rules/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-integrals-basic-antiderivative-rules","/subjects/math/calculus/integrals/basic-antiderivative-rules/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-integrals-common-errors","/subjects/math/calculus/integrals/common-errors/","quick-explanation","article.resource-math-calculus-integration-applications-average-value-of-a-function","/subjects/math/calculus/integration-applications/average-value-of-a-function/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.subjects-math-calculus-integrals-common-errors","/subjects/math/calculus/integrals/common-errors/","reference","glossary-term.glossary-resource-definite-integral","/glossary/math/definite-integral/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-integrals-common-errors","/subjects/math/calculus/integrals/common-errors/","tool-or-visual","visual-guide.calculus-resource-riemann-sum-progression","/subjects/math/calculus/visuals/riemann-sum-progression/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-integrals-cumulative-practice","/subjects/math/calculus/integrals/cumulative-practice/","quick-explanation","article.resource-math-calculus-integration-applications-average-value-of-a-function","/subjects/math/calculus/integration-applications/average-value-of-a-function/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.subjects-math-calculus-integrals-cumulative-practice","/subjects/math/calculus/integrals/cumulative-practice/","reference","glossary-term.glossary-resource-definite-integral","/glossary/math/definite-integral/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
